derived_msa_md,apps,approvals,approval_rate
28700,1020,659,0.6460784313725491
40220,4887,3087,0.6316758747697975
31340,4118,2535,0.6155900922778048
13980,2056,1246,0.6060311284046692
44420,2261,1368,0.6050420168067226
40060,25995,15440,0.593960376995576
25500,1867,1100,0.5891805034815212
11694,53320,31401,0.5889159789947487
47260,36586,21213,0.5798119499262013
49020,2930,1694,0.5781569965870307
16820,3493,2004,0.5737188663040367
99999,15065,8438,0.5601062064387653
